마을명,시군구명,읍면동명,행정리명,편의시설명,편의시설유형,소재지전화번호,소재지도로명주소,소재지지번주소,위도,경도,인허가일자,상세영업상태코드,상세영업상태명,휴무일,운영시간,데이터기준일자
오조리마을,서귀포시,성산읍,오조리,해뜨는집 전기차충전소,전기차충전소,02-6956-3055,제주특별자치도 서귀포시 성산읍 한도로 137,제주특별자치도 서귀포시 성산읍 오조리 3-14,33.46900349,126.9225061,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,GS25 성산오조점 전기차충전소,전기차충전소,1522-1782,제주특별자치도 서귀포시 성산읍 한도로 129,제주특별자치도 서귀포시 성산읍 오조리 6,33.46890833,126.9217141,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오르또 전기차충전소,전기차충전소,1833-2377,제주특별자치도 서귀포시 성산읍 한도로 117,제주특별자치도 서귀포시 성산읍 오조리 9,33.46894614,126.9209099,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,취다선리조트 전기차충전소,전기차충전소,1670-2690,제주특별자치도 서귀포시 성산읍 오조리 398-10,제주특별자치도 서귀포시 성산읍 오조리 398-10,33.47194779,126.9131223,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,성산보말죽칼국수 전기차충전소,전기차충전소,1522-2573,제주특별자치도 서귀포시 성산읍 해맞이해안로 2725,제주특별자치도 서귀포시 성산읍 오조리 391,33.47155828,126.9170521,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,온더스톤 전기차충전소,전기차충전소,1544-4279,제주특별자치도 서귀포시 성산읍 해맞이해안로 2746,제주특별자치도 서귀포시 성산읍 오조리 374,33.47029682,126.9182434,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,블랙업커피 전기차충전소,전기차충전소,1833-8017,,제주특별자치도 서귀포시 성산읍 오조리 338-4,33.4683338,126.9168965,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,게스트하우스에버 전기차충전소,전기차충전소,1544-4279,제주특별자치도 서귀포시 성산읍 한도로 67 야외주차장,제주특별자치도 서귀포시 성산읍 오조리 351-1,33.46803183,126.9153423,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,썬레이크빌휴양펜션 전기차충전소,전기차충전소,1544-4279,,제주특별자치도 서귀포시 성산읍 오조리 624 야외주차장,33.46740522,126.9137118,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,여유펜션매점 전기차충전소,전기차충전소,1544-4279,,제주특별자치도 서귀포시 성산읍 오조리 641,33.46626946,126.9109106,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,성산국민체육센터 전기차충전소,전기차충전소,1661-9408,제주특별자치도 서귀포시 성산읍 일주동로 4024,제주특별자치도 서귀포시 성산읍 오조리 1365-1,33.4681891,126.9052837,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조로식당 전기차충전소,전기차충전소,1833-8017,제주특별자치도 서귀포시 성산읍 오조로 131,제주특별자치도 서귀포시 성산읍 오조리 577-1,33.46526818,126.9133885,,18,사용중,연중무휴,(평일+주말+공휴일)09:00~18:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,슬로우트립 게스트하우스 전기차충전소,전기차충전소,1670-2690,제주특별자치도 서귀포시 성산읍 오조로85번길 4,제주특별자치도 서귀포시 성산읍 오조리 741,33.46150931,126.9145997,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,동부소방서 전기차충전소,전기차충전소,1899-8852,,제주특별자치도 서귀포시 성산읍 오조리 933,33.45994061,126.9099611,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,코델리아S호텔 전기차충전소,전기차충전소,1670-2690,,제주특별자치도 서귀포시 성산읍 오조리 990-1,33.45496457,126.91114,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,성산포유치원 전기차충전소 ,전기차충전소,,,제주특별자치도 서귀포시 성산읍 오조리 61-45,33.4536773,126.9140225,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,제주아비앙또 전기차충전소,전기차충전소,1833-8017,제주특별자치도 서귀포시 성산읍 병문로 130,제주특별자치도 서귀포시 성산읍 오조리 1611-2,33.45792813,126.9001425,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,GS칼텍스 오성주유소,주유소,064-782-2366,제주특별자치도 서귀포시 성산읍 고성오조로 113,제주특별자치도 서귀포시 성산읍 오조리 1035-8,33.45372869,126.9133798,1976-05-28,13,영업중,연중무휴,(평일+주말+공휴일)06:30~19:30,2022-09-30
오조리마을,서귀포시,성산읍,오조리,성산국민체육센터 주차장,주차장,,제주특별자치도 서귀포시 성산읍 일주동로 4024,제주특별자치도 서귀포시 성산읍 오조리 1365-1,33.46767726,126.905053,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,소방파출소 공영주차장,주차장,,제주특별자치도 서귀포시 성산읍 일주동로4120번길 7,제주특별자치도 서귀포시 성산읍 오조리 933,33.4602223,126.909872,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조 공중화장실 앞 클린하우스,클린하우스,,제주특별자치도 서귀포시 성산읍 오조로100번길 5,제주특별자치도 서귀포시 성산읍 오조리 710,33.4627436,126.9149078,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조성당 앞 클린하우스,클린하우스,,,제주특별자치도 서귀포시 성산읍 오조리 61-28,33.45343957,126.9141222,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조마을안(정자 옆) 클린하우스,클린하우스,,,제주특별자치도 서귀포시 성산읍 오조리 870,33.45860913,126.9140486,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조펌프장 클린하우스,클린하우스,,,제주특별자치도 서귀포시 성산읍 오조리 90-23,33.46042557,126.9169202,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조리 성산중기 옆 클린하우스,클린하우스,,,제주특별자치도 서귀포시 성산읍 오조리 2210,33.46387379,126.9083058,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조어촌계 클린하우스,클린하우스,,,제주특별자치도 서귀포시 성산읍 오조리 3-9,33.46995039,126.9228374,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조리 교차로(백문이동산) 클린하우스,클린하우스,,,제주특별자치도 서귀포시 성산읍 오조리 2210,33.46271922,126.9106937,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,오조리 삼거리 클린하우스,클린하우스,,,제주특별자치도 서귀포시 성산읍 오조리 9-1,33.46937109,126.9210279,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,GS25 성산오조점,편의점,064-784-2546,제주특별자치도 서귀포시 성산읍 한도로 129,제주특별자치도 서귀포시 성산읍 오조리 6,33.46896028,126.9218848,2016-04-11,13,영업중,연중무휴,(평일+주말+공휴일)07:00~01:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,세븐일레븐 서귀포코델리아리조트점,편의점,,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20 코델리아리조트,제주특별자치도 서귀포시 성산읍 오조리 941-1,33.4592713,126.9101527,,13,영업중,연중무휴,(평일+주말+공휴일)07:30~23:00,2022-09-30
오조리마을,서귀포시,성산읍,오조리,세븐일레븐 서귀포코델리아점,편의점,,제주특별자치도 서귀포시 성산읍 일주동로 4186 코델리아 에스 리조트,제주특별자치도 서귀포시 성산읍 오조리 990-1,33.45507458,126.9105335,2016-09-21,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,온평코사마트,마트,,제주특별자치도 서귀포시 성산읍 온평애향로 44,제주특별자치도 서귀포시 성산읍 온평리 864-2,33.40659936,126.9016821,2021-02-01,13,영업중,,,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,데이슈퍼,마트,0507-1308-3419,제주특별자치도 서귀포시 성산읍 환해장성로 441,제주특별자치도 서귀포시 성산읍 온평리 1204-3,33.3970163,126.9060623,2016-06-22,13,영업중,연중무휴,(평일+주말+공휴일)07:00~22:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,제주휴리조트 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 성산읍 난고로 228,제주특별자치도 서귀포시 성산읍 온평리 1832-1,33.42088387,126.8942512,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,혼인지 전기차충전소,전기차충전소,1899-8852,,제주특별자치도 서귀포시 성산읍 온평리 1688-1,33.41460135,126.8949725,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,세븐일레븐 서귀포온평점 전기차충전소,전기차충전소,1670-2690,제주특별자치도 서귀포시 성산읍 환해장성로 667,제주특별자치도 서귀포시 성산읍 온평리 648-2,33.4130799,126.9092905,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,온평리사무소 전기차충전소,전기차충전소,1899-8852,제주특별자치도 서귀포시 성산읍 온평애향로23번길 6,제주특별자치도 서귀포시 성산읍 온평리 840-1,33.40757426,126.9003009,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,올레민박 전기차충전소,전기차충전소,1833-8017,제주특별자치도 서귀포시 성산읍 온평포구로 63,제주특별자치도 서귀포시 성산읍 온평리 1068-2,33.40249876,126.9024835,,18,사용중,연중무휴,(평일+주말+공휴일)09:00~18:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,바랑쉬게스트하우스 전기차충전소,전기차충전소,1670-2690,제주특별자치도 서귀포시 성산읍 환해장성로 496,제주특별자치도 서귀포시 성산읍 온평리 1111-2,33.40112563,126.9033907,,18,사용중,연중무휴,(평일+주말+공휴일)09:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,전복마시문어마시 전기차충전소,전기차충전소,1670-2690,,제주특별자치도 서귀포시 성산읍 온평리 1116-8,33.40052189,126.9038254,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,갯그시 전기차충전소,전기차충전소,1544-4279,제주특별자치도 서귀포시 성산읍 환해장성로 469,제주특별자치도 서귀포시 성산읍 온평리 1191,33.39888854,126.9049169,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,제주올레돔 전기차충전소,전기차충전소,02-6956-3055,제주특별자치도 서귀포시 성산읍 온평포구로54번길 54,제주특별자치도 서귀포시 성산읍 온평리 1139-3,33.3981685,126.899355,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,머문공간 전기차충전소,전기차충전소,1833-8017,제주특별자치도 서귀포시 성산읍 온평포구로54번길 61,제주특별자치도 서귀포시 성산읍 온평리 1142-5,33.39720491,126.8993749,,18,사용중,연중무휴,(평일+주말+공휴일)09:00~18:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,헬로1204 전기차충전소,전기차충전소,02-6956-3055,제주특별자치도 서귀포시 성산읍 환해장성로 437,제주특별자치도 서귀포시 성산읍 온평리 1204,33.39664544,126.9059673,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,CU 성산온평점,편의점,064-782-6529,제주특별자치도 서귀포시 성산읍 온평애향로 2,제주특별자치도 서귀포시 성산읍 온평리 1550-2,33.40720919,126.8976286,2018-07-02,13,영업중,연중무휴,(평일+주말+공휴일)06:00~01:00,2022-09-30
혼인지마을,서귀포시,성산읍,온평리,세븐일레븐 서귀포온평점,편의점,,제주특별자치도 서귀포시 성산읍 환해장성로 667,제주특별자치도 서귀포시 성산읍 온평리 648-2,33.41319129,126.9090337,2022-06-23,13,영업중,연중무휴,(평일+주말+공휴일)06:00~01:00,2022-09-30
감산리마을,서귀포시,안덕면,감산리,감산리 재활용도움센터,재활용도움센터,064-760-4361,제주특별자치도 서귀포시 안덕면 일주서로 1521,제주특별자치도 서귀포시 안덕면 감산리 346-2,33.25796607,126.3536673,,13,영업중,연중무휴,(평일+주말+공휴일)07:00~20:00,2022-09-30
감산리마을,서귀포시,안덕면,감산리,안덕계곡 주차장 전기차충전소,전기차충전소,1899-2100,,제주특별자치도 서귀포시 안덕면 감산리 346,33.25792366,126.3533134,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
